,Calibration_Accuracy,Gene_Elimination,Test_Accuracy,Training_Accuracy
0,0.9720394611358643,95,0.9498355388641357,0.9933551549911499
1,0.951797366142273,95,0.9575510025024414,0.9939771890640259
2,0.9584393501281738,95,0.9364407062530518,0.9869164824485779
3,0.9520958065986633,95,0.9555555582046509,0.9896594882011414
4,0.9520137310028076,95,0.9374464154243469,0.9899780750274658
