,Calibration_Accuracy,Gene_Elimination,Test_Accuracy,Training_Accuracy
0,0.9662829041481018,20,0.9523026347160339,0.9920894503593445
1,0.9575163125991821,20,0.9591836929321289,0.9937658309936523
2,0.9703138470649719,20,0.9593220353126526,0.9914172291755676
3,0.957228422164917,20,0.9564102292060852,0.9917485117912292
4,0.9725792407989502,20,0.9562981724739075,0.9913352131843567
