,gene_names,weighted_max,weighted_sum
0,XIST,0.25433215498924255,9.938183784484863
1,HLA-DRB4 /// LOC100509582,0.11706798523664474,4.910987377166748
2,CMPK2,0.15047761797904968,-10.931272506713867
3,MMP1,0.15020015835762024,-3.4599967002868652
4,RPS4Y1,0.10400442034006119,-4.873647689819336
5,IGHA1 /// IGHA2 /// LOC100126583,0.09650620818138123,-3.522275924682617
6,IL8,0.08269508928060532,-17.182369232177734
7,EGFR,0.16935402154922485,-13.618959426879883
8,CHI3L1,0.14837954938411713,-11.203859329223633
9,CCL20,0.10105201601982117,3.779742956161499
10,KRT19,0.13320426642894745,1.257820963859558
11,LYZ,0.09604278951883316,1.1358462572097778
12,LUM,0.08459390699863434,-1.7279870510101318
13,HLA-DQA1,0.12138186395168304,9.81843376159668
14,C9orf117,0.0892888605594635,-15.317822456359863
15,CARD16,0.0782943144440651,-22.204845428466797
16,MGC34034,0.08291802555322647,-4.501307964324951
17,GJA1,0.10107207298278809,-8.406572341918945
18,IFIT1,0.18111079931259155,-17.473684310913086
19,HLA-DRA,0.08838122338056564,1.649574875831604
20,S100A8,0.11577661335468292,0.3882201313972473
21,COL1A1,0.07360116392374039,-12.37985897064209
22,SPARC,0.08284301310777664,-18.723567962646484
23,LRRC25,0.06576232612133026,-2.301156520843506
24,EIF1AY,0.2427789717912674,-5.54481315612793
25,COL3A1,0.11701692640781403,-0.347870409488678
26,SEPP1,0.10321597009897232,-5.71083927154541
27,CTGF,0.08159247040748596,-9.669076919555664
28,HLA-DPA1,0.10025510936975479,2.4457950592041016
29,CCL5,0.11487608402967453,-2.4123711585998535
30,MGP,0.09947211295366287,11.184924125671387
31,HLA-DQA1 /// HLA-DQA2,0.08510244637727737,6.586231231689453
32,MAL2,0.11972778290510178,-7.781282424926758
33,EPCAM,0.10475591570138931,-11.164607048034668
34,PTX3,0.1121600940823555,2.358987331390381
35,COL6A3,0.08007940649986267,-6.981306076049805
36,HLA-DQB1,0.17084604501724243,9.22226333618164
37,ANK3,0.19290535151958466,-6.310694694519043
38,SERPINA1,0.07193359732627869,-3.7664361000061035
39,IGJ,0.10021985322237015,11.683889389038086
40,EFEMP1,0.07736683636903763,-15.529458999633789
41,PLAC8,0.11476568877696991,-13.993553161621094
42,COL1A2,0.12133242189884186,0.4003306031227112
43,TSPAN8,0.10434618592262268,11.470580101013184
44,CXCL1,0.22437991201877594,-3.4743103981018066
45,DSP,0.14282366633415222,-9.319962501525879
46,ALDH1A1,0.0949212908744812,-7.482823371887207
47,AGR2,0.0874125063419342,-2.935688018798828
48,CYTL1,0.16403575241565704,7.3052825927734375
49,CD24,0.08680524677038193,-17.946367263793945
50,CCL2,0.22727558016777039,10.900779724121094
51,NNMT,0.08189014345407486,-11.682222366333008
52,TGFBI,0.06172998994588852,-18.628162384033203
53,S100A9,0.07670077681541443,-1.441180944442749
54,UGT2B17,0.13572674989700317,11.9160795211792
55,DKK1,0.10730031132698059,-5.2896528244018555
56,HBA1 /// HBA2,0.13639749586582184,7.783769130706787
57,IGFBP3,0.10552879422903061,-17.979522705078125
58,CTHRC1,0.20767612755298615,-9.080297470092773
59,S100P,0.09660355746746063,-16.236949920654297
60,KRT18,0.11756203323602676,-0.430181622505188
61,MAGEA6,0.11435585469007492,-2.437403917312622
62,CXCL13,0.14355848729610443,5.391571044921875
63,CSTA,0.09863047301769257,-8.596874237060547
64,IGHG1 /// IGHG2 /// IGHM /// IGHV4-31,0.10437571257352829,8.99942398071289
65,C16orf54,0.11520126461982727,5.958573341369629
66,GREM1,0.11676718294620514,-0.8207820653915405
67,IGL@,0.07834023982286453,3.2973244190216064
68,IGFBP7,0.04807646945118904,-21.275699615478516
69,LOC647979,0.09341321885585785,-17.35356330871582
70,C8orf4,0.2008022665977478,10.510272026062012
71,CD52,0.09591394662857056,8.428009033203125
72,TIMP1,0.0810590609908104,-15.06283187866211
73,TFPI2,0.27314993739128113,7.911604404449463
74,MAGEA3,0.10615634173154831,-4.531598091125488
75,SPARCL1,0.08002637326717377,4.352877140045166
76,CXCL14,0.08994031697511673,2.1530938148498535
77,CLCN7,0.12480157613754272,-28.05618667602539
78,TM4SF1,0.11414049565792084,-12.849449157714844
79,CYR61,0.11616838723421097,-14.041585922241211
80,DCN,0.14370256662368774,2.3957395553588867
81,C15orf48,0.1440614014863968,5.861884117126465
82,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4,0.08203360438346863,-16.46466827392578
83,CDH2,0.11211669445037842,-4.749176025390625
84,S100A6,0.08426483720541,-11.802960395812988
85,HLA-DRB1 /// HLA-DRB4 /// HLA-DRB5,0.09348010271787643,-14.056618690490723
86,IGFBP2,0.12896674871444702,-6.793670177459717
87,PPBP,0.1038011759519577,15.387542724609375
88,SLC40A1,0.08647207170724869,-14.820430755615234
89,PLS3,0.07955604791641235,-13.047735214233398
90,ID4,0.08604752272367477,0.5383480787277222
91,MGST1,0.07958166301250458,-14.852128028869629
92,CAV1,0.08718649297952652,-11.889163970947266
93,HLA-DRB1,0.07890269160270691,-19.253894805908203
94,LOC386597,0.10037857294082642,-18.850727081298828
95,TYROBP,0.08499729633331299,11.243736267089844
96,IGLC7 /// IGLV1-44,0.08589261025190353,-0.3400851786136627
97,CA2,0.11399014294147491,-13.200379371643066
98,FSTL1,0.08528589457273483,-11.07415771484375
99,COL12A1,0.1013973206281662,-6.505418300628662
100,GMFG,0.09605009853839874,6.17179012298584
101,AKR1B10,0.13248859345912933,-2.4789934158325195
102,SERPINB2,0.1295677274465561,5.312623500823975
103,IGLC7 /// IGLV1-44 /// LOC100290481,0.08175837993621826,-10.284172058105469
104,CD69,0.10248000919818878,20.970869064331055
105,ITM2A,0.11627838015556335,12.65438461303711
106,HLA-DRB4,0.1203603744506836,6.833616256713867
107,COL4A1,0.07796086370944977,-9.887767791748047
108,COL4A2,0.08974193781614304,-7.319187164306641
109,CD14,0.10234785079956055,6.847951889038086
110,BCL2A1,0.12452387809753418,-0.8937640190124512
111,TNC,0.09807569533586502,-3.078278064727783
112,ANXA1,0.073214091360569,-14.076805114746094
113,MYL9,0.12768179178237915,3.756834030151367
114,LAPTM5,0.09498684108257294,-3.1038031578063965
