,gene_names,weighted_max,weighted_sum
0,XIST,0.22798557579517365,-2.6688032150268555
1,HLA-DRB4 /// LOC100509582,0.11885974556207657,1.2106672525405884
2,CMPK2,0.11837662756443024,-11.639900207519531
3,MMP1,0.12252894788980484,0.9715296030044556
4,RPS4Y1,0.07728438079357147,-12.181844711303711
5,IGHA1 /// IGHA2 /// LOC100126583,0.07986055314540863,6.331600189208984
6,IL8,0.07438018172979355,-16.87025260925293
7,EGFR,0.12301714718341827,-10.221332550048828
8,CHI3L1,0.08991415798664093,-1.8790230751037598
9,CCL20,0.13659343123435974,3.2036304473876953
10,KRT19,0.14523857831954956,2.5830607414245605
11,LYZ,0.13088464736938477,5.612692832946777
12,LUM,0.10099244862794876,0.6717639565467834
13,HLA-DQA1,0.15884535014629364,7.766209125518799
14,C9orf117,0.06544371694326401,-2.4626071453094482
15,CARD16,0.05398481711745262,-13.418096542358398
16,MGC34034,0.06787634640932083,-2.0355679988861084
17,GJA1,0.11661627888679504,-5.979987144470215
18,IFIT1,0.17509810626506805,-13.529411315917969
19,HLA-DRA,0.12974971532821655,-7.26704216003418
20,S100A8,0.1039426326751709,-14.616046905517578
21,COL1A1,0.12833258509635925,-9.521039962768555
22,SPARC,0.1051192358136177,-16.11054229736328
23,LRRC25,0.11696109920740128,2.362133502960205
24,EIF1AY,0.21643118560314178,-3.127342462539673
25,COL3A1,0.09922575950622559,-0.8594038486480713
26,SEPP1,0.07662516087293625,-12.8411226272583
27,CTGF,0.09392712265253067,-6.1266326904296875
28,HLA-DPA1,0.10300394147634506,-4.36369514465332
29,CCL5,0.09587007761001587,0.6260905861854553
30,MGP,0.12323584407567978,-6.925782203674316
31,HLA-DQA1 /// HLA-DQA2,0.11582937836647034,5.314156532287598
32,MAL2,0.12858332693576813,-4.318943023681641
33,EPCAM,0.0764826163649559,-7.566795349121094
34,PTX3,0.21854981780052185,-6.635039806365967
35,COL6A3,0.11969896405935287,-7.532276153564453
36,HLA-DQB1,0.233546182513237,10.46818733215332
37,ANK3,0.17081362009048462,-12.313304901123047
38,SERPINA1,0.07657992839813232,-0.7681405544281006
39,IGJ,0.08075504750013351,11.783075332641602
40,EFEMP1,0.10342554748058319,-13.575915336608887
