,Calibration_Accuracy,Gene_Elimination,Test_Accuracy,Training_Accuracy
0,0.96875,80,0.9506579041481018,0.9937770366668701
1,0.9624183177947998,80,0.9575510025024414,0.9929205179214478
2,0.9720101952552795,80,0.9593220353126526,0.9895331859588623
3,0.9666381478309631,80,0.9555555582046509,0.990599513053894
4,0.9622964859008789,80,0.9545844197273254,0.9875770211219788
