,Calibration_Accuracy,Gene_Elimination,Test_Accuracy,Training_Accuracy
0,0.9621710777282715,70,0.9564144611358643,0.9918785095214844
1,0.9648692607879639,70,0.9640816450119019,0.9910185933113098
2,0.9779474139213562,70,0.9559321999549866,0.9915218949317932
3,0.9709153175354004,70,0.9572649598121643,0.99216628074646
4,0.9700085520744324,70,0.9597257971763611,0.9919615983963013
