,gene_index,gene_names,probability_change
1900,1900,SKA1,48.906280434887805
1901,1901,SLC2A14.....SLC2A3,45.303811228511016
1902,1902,BCAT1,45.88471455332074
1903,1903,SERPINB13,51.442126385582405
1904,1904,TFF3,45.265880773699585
1905,1905,SLIT3,47.587235076791075
1906,1906,CKB,46.14507380865818
1907,1907,FTH1,45.632698767140816
1908,1908,FAM91A2.....FLJ39739.....LOC100286793.....LOC728855.....LOC728875,48.2931484805641
1909,1909,C4orf7,42.384543885876816
1910,1910,TMEM133,46.27476060474628
1911,1911,CXCL16,46.06596801139746
1912,1912,FAM169A,46.85980655351697
1913,1913,REEP1,46.86784575562927
1914,1914,RPLP0,46.59592227840983
1915,1915,C7orf68,43.38485388138761
1916,1916,CHAC2,45.87511361929081
1917,1917,GPR133,43.980785482418824
1918,1918,C9orf152,43.3415110319768
1919,1919,DIRAS2,43.95923639048487
1920,1920,HIST2H2AA3.....HIST2H2AA4,46.004062522672136
1921,1921,TTC9,52.84661243933507
1922,1922,PRG2,45.51051626786344
1923,1923,CADM1,51.68374698425791
1924,1924,GABRP,46.77848711024689
1925,1925,AHSG,48.54906290058876
1926,1926,HLA.DMB,48.67185835820426
1927,1927,YES1,44.15917995625732
1928,1928,TCEAL4,46.172446766689646
1929,1929,IFIT2,45.19793098438685
1930,1930,LOC91316,43.373772295353334
1931,1931,SOSTDC1,43.10255317663662
1932,1932,CCL14.CCL15.....CCL15,46.14394420801259
1933,1933,EPHX2,46.474729231050645
1934,1934,C4BPB,42.37005697794638
1935,1935,GZMK,48.25535275882494
1936,1936,APOC3,50.49250903613989
1937,1937,PTTG1,47.30884886575525
1938,1938,ACTG1,46.59523360853075
1939,1939,RPLP2,44.720767060801826
1940,1940,MUCL1,46.48867460792036
1941,1941,TRNP1,44.68672750487424
1942,1942,ATP8B4,46.047830729908
1943,1943,BHMT2,44.486321088651515
1944,1944,WSCD1,45.0059358776777
1945,1945,P2RX5,51.64843595909558
1946,1946,APLP1,44.29107361198567
1947,1947,IL15,44.51723458616306
1948,1948,CYBB,48.194826581278186
1949,1949,LMNB1,45.41907682764703
1950,1950,IMPA2,42.89929459517538
1951,1951,NAV3,46.36596398780514
1952,1952,HLA.DPB2,46.786146525851535
1953,1953,LOC100288092,45.027207429542
1954,1954,LPAR5,46.077076421017296
1955,1955,CNKSR3,43.24130873493248
1956,1956,TMEM204,42.85877939529421
1957,1957,KRT20,44.37873704118992
1958,1958,RHOBTB1,43.72460377828064
1959,1959,FADS1,43.38678611510464
1960,1960,IL7,43.41217593917221
1961,1961,NR3C2,46.561102375932656
1962,1962,PGCP,46.970969996717436
1963,1963,TRIB1,47.763057566370655
1964,1964,LOC100192378,43.207028365906595
1965,1965,RHOB,44.40590971373173
1966,1966,FAM101B,43.08630198152226
1967,1967,SPRR3,46.18322027735821
1968,1968,PTPN20A.....PTPN20B,45.977687361254006
1969,1969,SLC43A3,45.00655592644503
1970,1970,NRTN,46.0390453173445
1971,1971,TCL1A,46.93703791532518
1972,1972,BAG2,47.69321712044539
1973,1973,FOXF1,56.46873238508974
1974,1974,RPL7,43.006281884293585
1975,1975,NDRG1,46.91074477360576
1976,1976,VNN1,44.80907401906432
1977,1977,EIF4A2,46.41887994718119
1978,1978,TRIB3,48.49874610984078
1979,1979,PPAPDC1A,47.50799159684085
1980,1980,NEURL1B,47.63234971390714
1981,1981,CENPN,43.0606114490073
1982,1982,PGBD5,53.04706633958954
1983,1983,SLITRK5,40.86296849027451
1984,1984,POU5F1P3,43.763828293456385
1985,1985,SLC16A6,45.977537801369074
1986,1986,PDZK1,42.78186863782771
1987,1987,CKM,44.796707327014815
1988,1988,IL17RD,45.06430610409127
1989,1989,ABCA6,51.48088173185573
1990,1990,ZNF804A,44.723905262234545
1991,1991,TSC22D1,46.97455332780347
1992,1992,TM4SF4,46.51952092416174
1993,1993,ANXA2P2,45.03092607176577
1994,1994,ASNS,45.983296286979304
1995,1995,CCNE2,46.93719436059447
1996,1996,DLG5,43.56993033668254
1997,1997,LAMP1,45.24196528252365
1998,1998,RPL36A,44.647864141845446
1999,1999,RPS15A,47.07797505675178
2000,2000,STAP1,45.27043983589389
2001,2001,CHSY3,43.84408376448658
2002,2002,C21orf63,45.032892268896056
2003,2003,CDCA2,45.955333061772315
2004,2004,ARRDC4,41.076906595207795
2005,2005,FAM46A,45.404797861767136
2006,2006,GPR143,46.485560460417325
2007,2007,RPL21,41.72950801331376
2008,2008,THEMIS,48.1042843295117
2009,2009,FGD4,46.1544301851305
2010,2010,LOC389831,47.136552229116994
2011,2011,HOXC10,44.40154222205479
2012,2012,STIP1,43.31530723396254
2013,2013,IL18RAP,44.922792288797204
2014,2014,CH25H,45.91726881665628
2015,2015,GABRA5,50.65734624418927
2016,2016,SP100,48.20799576955646
2017,2017,LOC645722,47.07798979207517
2018,2018,GPR158,43.3179310517731
2019,2019,TMEM178,41.35108009996668
2020,2020,CPNE8,44.69552027974413
2021,2021,SNHG5,45.15516379032898
2022,2022,CNTNAP2,40.61223473209722
2023,2023,HIST1H2AC,50.55711969314723
2024,2024,KLHL23,46.8312753000194
2025,2025,ICOS,44.19598337489552
2026,2026,CITED2,43.71670211481615
2027,2027,MYOZ2,45.96398227793338
2028,2028,CD1C,46.604205352778465
2029,2029,NLGN1,48.874686137746636
2030,2030,SCRN1,45.0069923235772
2031,2031,ZG16B,45.43840021091183
2032,2032,CCDC74A.....CCDC74B,44.25831790354057
