,gene_index,gene_names,probability_change
0,0,XIST,47.957588101441644
1,1,HLA.DRB4.....LOC100509582,29.985869520124144
2,2,CMPK2,32.159982398852094
3,3,MMP1,31.660022090910047
4,4,RPS4Y1,32.37224055139761
5,5,IGHA1.....IGHA2.....LOC100126583,29.142481725565748
6,6,IL8,31.783893743393815
7,7,EGFR,35.40823698647748
8,8,CHI3L1,38.7297403425014
9,9,CCL20,33.759825295927925
10,10,KRT19,42.891953518986824
11,11,LYZ,29.502407350321633
12,12,LUM,28.3729943934456
13,13,HLA.DQA1,31.1912264267613
14,14,C9orf117,31.46779448782927
15,15,CARD16,30.434388733244294
16,16,MGC34034,32.03830751277002
17,17,GJA1,28.838268016033176
18,18,IFIT1,29.756919081764536
19,19,HLA.DRA,28.308244347626424
20,20,S100A8,40.7808762088183
21,21,COL1A1,29.86510198469926
22,22,SPARC,28.812098612295383
23,23,LRRC25,31.450184866718068
24,24,EIF1AY,36.39693450372105
25,25,COL3A1,27.843671800332647
26,26,SEPP1,30.240393381019256
27,27,CTGF,30.183752188925673
28,28,HLA.DPA1,30.09506777754312
29,29,CCL5,33.65518072504241
30,30,MGP,35.662969629667046
31,31,HLA.DQA1.....HLA.DQA2,28.23645700014148
32,32,MAL2,30.587103334647892
33,33,EPCAM,30.143996212926737
34,34,PTX3,27.502450734692754
35,35,COL6A3,55.03561648719271
36,36,HLA.DQB1,36.86030360202663
37,37,ANK3,30.058782835894167
38,38,SERPINA1,30.589348194126796
39,39,IGJ,29.53407367435092
40,40,EFEMP1,27.54611394160792
41,41,PLAC8,30.03660392025041
42,42,COL1A2,31.40951180402604
43,43,TSPAN8,28.79327169507392
44,44,CXCL1,31.284314463556303
45,45,DSP,33.86379211900625
46,46,ALDH1A1,29.74979337286191
47,47,AGR2,28.60330102139274
48,48,CYTL1,33.279017941618314
49,49,CD24,30.428794677466453
50,50,CCL2,31.7936527743893
51,51,NNMT,32.38776414095443
52,52,TGFBI,28.229645675221718
53,53,S100A9,34.252636719307304
54,54,UGT2B17,34.67597328856846
55,55,DKK1,28.2810833211022
56,56,HBA1.....HBA2,32.05803572881599
57,57,IGFBP3,34.28951093564156
58,58,CTHRC1,94.86625508349184
59,59,S100P,33.59778657654927
60,60,KRT18,27.97324124719598
61,61,MAGEA6,29.88946478556078
62,62,CXCL13,29.37503763137397
63,63,CSTA,30.107647503984747
64,64,IGHG1.....IGHG2.....IGHM.....IGHV4.31,32.457968212782745
65,65,C16orf54,28.305483444375373
66,66,GREM1,28.494511642708588
67,67,IGL.,34.06500178277037
68,68,IGFBP7,33.864130735043176
69,69,LOC647979,30.611031972362394
70,70,C8orf4,30.39456514397441
71,71,CD52,30.117059784217737
72,72,TIMP1,28.29530460615732
73,73,TFPI2,40.44091969156031
74,74,MAGEA3,31.27013846840168
75,75,SPARCL1,31.35792724677624
76,76,CXCL14,28.708352940760875
77,77,CLCN7,38.69691641984356
78,78,TM4SF1,33.218076547161225
79,79,CYR61,30.889673560884624
80,80,DCN,31.93788651155083
81,81,C15orf48,42.80896548010025
82,82,HLA.DRB1.....HLA.DRB3.....HLA.DRB4,29.257683856326867
83,83,CDH2,28.622825471171815
84,84,S100A6,31.780724935600194
85,85,HLA.DRB1.....HLA.DRB4.....HLA.DRB5,30.17604063809234
86,86,IGFBP2,30.635882403142926
87,87,PPBP,30.698232179770418
88,88,SLC40A1,29.946177600860786
89,89,PLS3,28.86186186224992
90,90,ID4,31.427782523377445
91,91,MGST1,28.693747056896633
92,92,CAV1,31.913777197086056
93,93,HLA.DRB1,30.19418080075036
94,94,LOC386597,31.421079201077767
95,95,TYROBP,31.413489480240333
96,96,IGLC7.....IGLV1.44,29.77883634755885
97,97,CA2,30.91951149653117
98,98,FSTL1,31.323788071531673
99,99,COL12A1,29.359514844755836
100,100,GMFG,29.642546125873846
101,101,AKR1B10,29.63191415553694
102,102,SERPINB2,30.43228960999179
103,103,IGLC7.....IGLV1.44.....LOC100290481,31.643247469967868
104,104,CD69,30.18627904810267
105,105,ITM2A,33.27762574143272
106,106,HLA.DRB4,31.428509260649843
107,107,COL4A1,28.173244745656127
108,108,COL4A2,28.80572231441884
109,109,CD14,33.856518311954744
110,110,BCL2A1,29.105902198239715
111,111,TNC,28.511069450972894
112,112,ANXA1,30.303466445895733
113,113,MYL9,30.54130706602504
114,114,LAPTM5,30.68943016622197
115,115,GIMAP6,29.236703758720523
116,116,TPM2,28.11993647497724
117,117,EPB41L3,51.223589269587706
118,118,C10orf116,32.10716079957179
119,119,AKR1C3,45.14056425143128
120,120,AREG,31.110214848161586
121,121,LCP2,28.6390635164069
122,122,PSPH,39.2389425172034
123,123,COL5A2,27.649120346848967
124,124,EVI2B,29.46464535910847
125,125,HCLS1,29.23527626998523
126,126,FOS,35.080333531819335
127,127,MME,33.35373392216362
128,128,MS4A7,29.434418264176678
129,129,TOX3,28.97027551816749
130,130,GNG11,30.635595999935713
131,131,ZIC2,33.990008075808625
132,132,SCNN1A,28.82208645890712
133,133,ADAMTS1,31.114796543929753
134,134,LAMB1,27.898653451426757
135,135,CYTIP,30.380105388548166
136,136,ID1,30.805755225007356
137,137,HLA.DPB1,29.74309001509553
138,138,ANPEP,29.334170299983295
139,139,LOC100288985,30.625861193370827
140,140,MNDA,29.4477846823304
141,141,ANXA3,29.4583259582178
142,142,VCAN,43.56797603478868
143,143,MET,30.17324363563306
144,144,CCL3.....CCL3L1.....CCL3L3,30.620786264401993
145,145,S100A4,30.305804853212415
146,146,GIMAP7,29.605719911080516
147,147,HLA.DRB1.....HLA.DRB4,30.419470867096983
148,148,CYP24A1,34.43266050591032
149,149,IL13RA2,31.946672379795103
150,150,FABP4,30.278895645981443
151,151,C19orf33,30.096753432855117
152,152,GIMAP2,29.720338183882035
153,153,GJB2,29.919035677311506
154,154,MAFB,29.42197666267972
155,155,FLI1,28.10184351640905
156,156,CCL4,30.801834330797156
157,157,H19,32.60958406110991
158,158,ENPP2,31.080329784362966
159,159,SNAI2,33.00818238737693
160,160,TRBC1.....TRBC2,31.5084505227858
161,161,ALDH1A3,28.982611933246833
162,162,C13orf15,39.130979817646704
163,163,GIMAP4,30.015659572882775
164,164,ARHGAP15,28.877745499687766
165,165,TRIM22,29.915908554249608
166,166,IFI27,31.67048343596431
167,167,KRT81,31.92450082927867
168,168,IL1RN,31.211474062395354
169,169,EVI2A,29.116460269506682
170,170,RNASE6,28.55732306101102
171,171,LOC399959,30.08487009647427
172,172,CECR1,30.076635622178213
173,173,CD36,31.920702679218785
174,174,CRIP1,31.391317449544665
175,175,BIRC3,30.050318130256635
176,176,CDH3,30.001886090701447
177,177,TFEC,29.073787872998516
178,178,TOP2A,31.872949441658434
179,179,IL32,36.28848822168719
180,180,C3,30.864790212020115
181,181,KRT14,33.89193949838581
182,182,FOSB,31.61661144426181
183,183,CSF2RB,30.14835170925908
184,184,IFI44L,31.552578951461868
185,185,NCF2,29.573083452674407
186,186,THBS2,34.6847890660104
187,187,ARMCX2,32.86350702668694
188,188,TUBB2B,30.47304513945208
189,189,GPRC5A,32.65206548584044
190,190,PDK4,30.732119266670697
191,191,MPEG1,30.230987976613598
192,192,HSPA1A,27.523477387140947
193,193,COL6A2,30.439109036802662
194,194,C11orf96,31.60347452111981
195,195,HLA.DRB1.....HLA.DRB3.....HLA.DRB4.....HLA.DRB5.....LOC100133661.....LOC100294036.....LOC100509582.....LOC100510495.....LOC100510519,29.883895105194195
196,196,CNN3,32.34671244816902
197,197,CD37,28.43446514779956
198,198,SLC2A10,30.646499658866993
199,199,MX1,29.71832886232195
200,200,CD163,31.88829233610702
201,201,RNF128,30.00410287872286
202,202,ZNF548,32.5623865453461
203,203,CFH.....CFHR1,29.048982884565916
204,204,RGS4,30.373055956111962
205,205,LAMA4,30.86150714768007
206,206,DKK3,29.26697110809589
207,207,ESRP1,29.664942738598125
208,208,CXCR4,31.44507587177255
209,209,SNCA,32.90994433452855
210,210,GATA3,29.65583564820131
211,211,GPM6B,32.57892243848595
212,212,KDM5D,34.856821722576996
213,213,CD53,30.01053505844427
214,214,FCER1G,32.52370527588176
215,215,MYOF,30.517107924786508
216,216,IGFBP1,32.13232611651361
217,217,SELL,29.406541269763647
218,218,COL15A1,30.31300618357703
219,219,TAGLN,31.503156630167346
220,220,CLU,32.038126722100685
221,221,TNFSF10,31.38107751139307
222,222,SERPINA3,33.09998593243184
223,223,RND3,28.755843148055284
224,224,ITGB2,28.80227895548431
225,225,RAB25,28.830361369430296
226,226,RTN1,29.95966598453757
227,227,SPOCK1,28.121443422194265
228,228,CNRIP1,29.245977157498867
229,229,FOXG1,27.931689543596626
230,230,LY75,29.349673142955904
231,231,RASGRP1,30.24742980729523
232,232,G0S2,28.71565113073302
233,233,GPX8,29.264712123763456
234,234,RGS1,34.79588523594141
235,235,WNT5A,29.435848735988092
236,236,S100A2,30.922750563307776
237,237,PRSS23,29.401561778607864
238,238,NTN4,29.069107433614477
239,239,ASPM,30.127189978392202
240,240,GABBR2,31.498078875321173
241,241,KRT6A,29.07392337025108
242,242,GALNT3,33.534261002513375
243,243,RCSD1,29.755435348657194
244,244,ISG20,29.230639638171166
245,245,GPR183,30.984199201773947
246,246,HPGD,33.658247351197566
247,247,ELTD1,37.329225385676814
248,248,IFI16,29.165018678480536
249,249,BASP1,27.530352438048705
250,250,PROM1,30.745706115573416
251,251,PRKCB,29.767252451177512
252,252,PPAP2B,32.05253128184563
253,253,RRM2,30.441049522046498
254,254,AMIGO2,28.322681419854945
255,255,MMP3,29.531525009904374
256,256,TIMP3,30.73522161220384
257,257,SULF2,32.029936105949716
258,258,SRPX,29.005352272762632
259,259,LOX,28.372568118244182
