,gene_names,weighted_max,weighted_sum
0,XIST,0.13257527351379395,-5.4299211502075195
1,HLA-DRB4 /// LOC100509582,0.08294577896595001,9.907726287841797
2,CMPK2,0.0665215477347374,-10.650991439819336
3,MMP1,0.05454280972480774,2.262141227722168
4,RPS4Y1,0.07822038978338242,-14.773996353149414
5,IGHA1 /// IGHA2 /// LOC100126583,0.05150987580418587,5.557163238525391
6,IL8,0.037858620285987854,-14.49809455871582
7,EGFR,0.05331103131175041,-5.580106735229492
8,CHI3L1,0.049030352383852005,-7.174776554107666
9,CCL20,0.0500604547560215,3.887578248977661
10,KRT19,0.05901804566383362,5.493863582611084
11,LYZ,0.052219241857528687,11.251531600952148
12,LUM,0.04326976090669632,-9.060100555419922
13,HLA-DQA1,0.06147800758481026,6.329649925231934
14,C9orf117,0.05214075371623039,-1.024080753326416
15,CARD16,0.051902469247579575,-15.31363296508789
16,MGC34034,0.04674600064754486,0.9208710193634033
17,GJA1,0.047054339200258255,-10.040694236755371
18,IFIT1,0.08703247457742691,-14.04168701171875
19,HLA-DRA,0.06388043612241745,-10.396574974060059
20,S100A8,0.04837800934910774,-14.032417297363281
21,COL1A1,0.04798564314842224,-14.694415092468262
22,SPARC,0.050505630671978,-15.977224349975586
23,LRRC25,0.05894884467124939,2.0924227237701416
24,EIF1AY,0.05665485933423042,-8.95411491394043
25,COL3A1,0.05423161759972572,-13.330997467041016
26,SEPP1,0.0619594007730484,-15.940229415893555
27,CTGF,0.057454295456409454,-8.913917541503906
28,HLA-DPA1,0.04722948372364044,-9.57761287689209
29,CCL5,0.04857045039534569,-9.087156295776367
30,MGP,0.06043824180960655,-10.678123474121094
31,HLA-DQA1 /// HLA-DQA2,0.06364133208990097,9.092825889587402
32,MAL2,0.07644504308700562,1.1990470886230469
33,EPCAM,0.04579021409153938,-11.537918090820312
34,PTX3,0.05097508430480957,-9.168993949890137
35,COL6A3,0.06362181156873703,-17.893184661865234
36,HLA-DQB1,0.06125560402870178,11.203038215637207
37,ANK3,0.05002610385417938,-10.238446235656738
38,SERPINA1,0.05810980871319771,-0.45937198400497437
39,IGJ,0.05491994321346283,13.600240707397461
40,EFEMP1,0.056905392557382584,-15.40022087097168
41,PLAC8,0.052209723740816116,-13.346139907836914
42,COL1A2,0.060422707349061966,-11.675070762634277
43,TSPAN8,0.06459346413612366,8.143163681030273
44,CXCL1,0.0667944923043251,-11.145303726196289
45,DSP,0.0523206852376461,-8.700264930725098
46,ALDH1A1,0.05670281872153282,-9.823002815246582
47,AGR2,0.054948922246694565,2.6844213008880615
48,CYTL1,0.061847228556871414,10.994544982910156
49,CD24,0.05242745578289032,-17.52766990661621
50,CCL2,0.056687209755182266,-4.423865795135498
51,NNMT,0.05610968545079231,-9.339486122131348
52,TGFBI,0.05071818083524704,-15.38589096069336
53,S100A9,0.07551106065511703,-11.010988235473633
54,UGT2B17,0.07534105330705643,9.424423217773438
