,gene_names,weighted_max,weighted_sum
0,XIST,0.11138687282800674,7.853617191314697
1,HLA-DRB4 /// LOC100509582,0.05618548020720482,6.2923383712768555
2,CMPK2,0.0847674161195755,-3.9268040657043457
3,MMP1,0.08045100420713425,9.671649932861328
4,RPS4Y1,0.0694347694516182,-2.1950488090515137
5,IGHA1 /// IGHA2 /// LOC100126583,0.06146522983908653,6.48967170715332
6,IL8,0.05107565596699715,-11.1354341506958
7,EGFR,0.05455228313803673,-0.17496240139007568
8,CHI3L1,0.06643474847078323,3.6313343048095703
9,CCL20,0.05677336826920509,12.110092163085938
10,KRT19,0.0641859844326973,-3.2026987075805664
11,LYZ,0.0586288757622242,11.575934410095215
12,LUM,0.06333072483539581,7.196413993835449
13,HLA-DQA1,0.11013318598270416,12.020915985107422
14,C9orf117,0.04961558058857918,-0.35268643498420715
15,CARD16,0.04809301719069481,-5.550016403198242
16,MGC34034,0.06209855526685715,2.218094825744629
17,GJA1,0.06028972566127777,-9.396275520324707
18,IFIT1,0.13405229151248932,-9.640844345092773
19,HLA-DRA,0.0509999543428421,5.6944427490234375
20,S100A8,0.0538518987596035,0.4367119073867798
21,COL1A1,0.05380920693278313,-11.445342063903809
22,SPARC,0.057202164083719254,-12.07809066772461
23,LRRC25,0.06209886819124222,3.4399826526641846
24,EIF1AY,0.06935125589370728,5.474408149719238
25,COL3A1,0.0630899965763092,6.345757484436035
26,SEPP1,0.055630266666412354,-7.322539806365967
27,CTGF,0.062452707439661026,-9.878146171569824
28,HLA-DPA1,0.0632229596376419,1.847092866897583
29,CCL5,0.05545629933476448,11.853014945983887
30,MGP,0.06195886805653572,9.968454360961914
31,HLA-DQA1 /// HLA-DQA2,0.07655304670333862,14.450164794921875
32,MAL2,0.047969937324523926,-5.945486068725586
33,EPCAM,0.04768262431025505,-6.709993362426758
34,PTX3,0.08466198295354843,5.160491943359375
35,COL6A3,0.05789592117071152,-3.741818428039551
36,HLA-DQB1,0.09522571414709091,15.13571548461914
37,ANK3,0.07844997942447662,-2.2816219329833984
38,SERPINA1,0.04814039170742035,6.6743059158325195
39,IGJ,0.059289827942848206,14.584781646728516
40,EFEMP1,0.05568986013531685,-8.773199081420898
41,PLAC8,0.05972669646143913,-4.91326904296875
42,COL1A2,0.05035720765590668,0.6140429973602295
43,TSPAN8,0.05578969419002533,9.711870193481445
44,CXCL1,0.0846637561917305,0.7658382654190063
45,DSP,0.06029307097196579,-6.614090442657471
46,ALDH1A1,0.06115464121103287,3.875014066696167
47,AGR2,0.056321654468774796,-2.4807538986206055
48,CYTL1,0.07085873931646347,12.102643966674805
49,CD24,0.04437396302819252,-9.46328353881836
50,CCL2,0.074102021753788,8.157927513122559
51,NNMT,0.0651058554649353,-11.232274055480957
52,TGFBI,0.043362561613321304,-13.946822166442871
53,S100A9,0.06392298638820648,4.097921371459961
54,UGT2B17,0.06471036374568939,16.496383666992188
55,DKK1,0.07377059757709503,-8.52907943725586
56,HBA1 /// HBA2,0.061720456928014755,5.486971855163574
57,IGFBP3,0.04445105791091919,-17.156265258789062
58,CTHRC1,0.09616132825613022,-10.04255485534668
59,S100P,0.04392646998167038,-10.93095874786377
60,KRT18,0.05697768181562424,-7.629212379455566
61,MAGEA6,0.0581417977809906,-3.3305375576019287
62,CXCL13,0.04793458431959152,14.707050323486328
63,CSTA,0.06184753030538559,-3.3729147911071777
64,IGHG1 /// IGHG2 /// IGHM /// IGHV4-31,0.05980781838297844,10.050033569335938
65,C16orf54,0.06906232237815857,13.393033981323242
