,gene_names,weighted_max,weighted_sum
274,TMEM176B,0.060368262231349945,2.7919368743896484
275,COX7A1,0.06421982496976852,2.384226083755493
276,SPINT2,0.04695119336247444,-11.817771911621094
277,NEFM,0.06381811201572418,7.14200496673584
278,VCAM1,0.05386018007993698,-2.8133316040039062
279,LOXL1,0.061357107013463974,-8.745311737060547
280,KRT17,0.07670164108276367,3.4252963066101074
281,TSTD1,0.05638913810253143,-13.041833877563477
282,APOC1,0.06323394924402237,-12.657289505004883
283,LPL,0.0567157045006752,7.527173042297363
284,LIN28B,0.07759187370538712,12.340733528137207
285,IGF2 /// INS-IGF2,0.04902911186218262,-9.944901466369629
286,CPE,0.06285499036312103,-14.221285820007324
287,SERPINE2,0.04868251457810402,-10.105775833129883
288,DUSP4,0.06478744000196457,-10.450737953186035
289,CEACAM6,0.04974399879574776,5.568399429321289
290,IRX3,0.05285409837961197,-11.947464942932129
291,OLFML3,0.0756288468837738,-4.8975629806518555
292,NMU,0.05630490928888321,-1.9319748878479004
293,QPCT,0.060226522386074066,-0.4606586992740631
294,HTRA1,0.04027191922068596,-14.78840446472168
295,PMP22,0.05382358282804489,-12.14715576171875
296,ZIC1,0.06657696515321732,9.810121536254883
297,NPNT,0.04953885078430176,2.5225582122802734
298,STC2,0.0561559796333313,-8.427055358886719
299,RAI14,0.04702999070286751,-11.260616302490234
300,TNNT1,0.07237894833087921,-0.6657707691192627
301,TMEM200A,0.07017538696527481,2.3393759727478027
302,HBG1 /// HBG2,0.06900691986083984,10.538864135742188
303,CA12,0.0646451860666275,-11.597854614257812
304,IGKC,0.05039030686020851,-1.8974896669387817
305,PDE4B,0.05275779590010643,-4.601127624511719
306,IGFBP4,0.06964030861854553,-9.481693267822266
307,PNMAL1,0.06220574676990509,-4.2448320388793945
308,CORO1A,0.056156083941459656,-9.365255355834961
309,CRYAB,0.04704969748854637,-11.17965316772461
310,BIN2,0.0626428946852684,3.5985348224639893
311,PXDN,0.06149747595191002,-7.695184707641602
312,CD48,0.059868138283491135,-5.676750659942627
313,ODZ2,0.09107765555381775,9.79228401184082
314,FGFR2,0.06381531059741974,1.3895158767700195
315,IQGAP2,0.08935225754976273,-7.315928936004639
316,COL5A1,0.05360618233680725,-7.995283126831055
317,SOX9,0.04875558987259865,-9.540871620178223
318,PLAT,0.04728268086910248,-12.258193016052246
319,CDK1,0.06414520740509033,-9.189948081970215
320,BEND4,0.06749112904071808,10.102588653564453
321,PLBD1,0.09020399302244186,-11.352831840515137
322,KRT5,0.08900733292102814,14.758232116699219
323,NR2F1,0.05321255698800087,-12.588285446166992
324,CXCL3,0.0637536495923996,-1.79750394821167
325,NQO1,0.049601972103118896,-11.151369094848633
326,SERPING1,0.0498543418943882,-5.810509204864502
327,CARD16 /// CASP1,0.05408069118857384,-5.493686676025391
328,KRT8,0.04783260077238083,-12.884047508239746
329,TJP1,0.04690489172935486,-12.785743713378906
330,CRNDE,0.046046338975429535,-13.750932693481445
331,LOC100506621,0.0502261258661747,9.237152099609375
332,COL11A1,0.05197218805551529,6.934607982635498
333,BEX1,0.09364236146211624,-7.16612434387207
334,METTL7A,0.041358862072229385,-15.243996620178223
335,PPIC,0.04184897989034653,-13.922676086425781
336,TXNIP,0.03863997012376785,-13.223626136779785
337,TMEM98,0.050212811678647995,-9.62924575805664
338,PBK,0.0659271702170372,-8.5070219039917
339,C1S,0.05623270943760872,13.420820236206055
340,LEPREL1,0.072527214884758,-3.2324838638305664
341,NKG7,0.059098850935697556,13.118200302124023
342,TPD52L1,0.04546177014708519,-12.66910171508789
343,NFIB,0.040420301258563995,-15.52216911315918
344,CFH,0.05389966815710068,4.051004886627197
345,MAGEA12,0.0701598972082138,3.3083643913269043
346,TCEAL7,0.07922809571027756,5.782754421234131
347,NEFL,0.05032986029982567,6.783417701721191
348,LCP1,0.05473415181040764,-11.440601348876953
349,BLNK,0.06405806541442871,7.7224626541137695
350,TNFAIP6,0.0666908398270607,-2.0283055305480957
351,TFAP2C,0.05954068899154663,2.790212392807007
352,KIAA0101,0.05038611218333244,-11.379814147949219
353,FAT1,0.042930420488119125,-11.742218017578125
354,SERPINH1,0.057666026055812836,-9.92440128326416
355,IL7R,0.05645771324634552,-2.393317937850952
356,SEPT10,0.050926871597766876,-12.15669059753418
357,GATA6,0.0720907673239708,-6.026586532592773
358,FABP1,0.06677398830652237,13.510041236877441
