,gene_names,weighted_max,weighted_sum
0,XIST,0.089180588722229,-6.464156150817871
1,HLA-DRB4 /// LOC100509582,0.06365232914686203,6.59055233001709
2,CMPK2,0.07558458298444748,-7.705702304840088
3,MMP1,0.06536062806844711,6.529798984527588
4,RPS4Y1,0.05482443422079086,-10.971267700195312
5,IGHA1 /// IGHA2 /// LOC100126583,0.05476844310760498,6.585046768188477
6,IL8,0.05912621691823006,-12.205314636230469
7,EGFR,0.04759594425559044,-4.824297904968262
8,CHI3L1,0.05768802762031555,-4.994817733764648
9,CCL20,0.0612177811563015,6.0767011642456055
10,KRT19,0.07670654356479645,3.935765504837036
11,LYZ,0.06912337988615036,10.315744400024414
12,LUM,0.05437447875738144,-3.9149746894836426
13,HLA-DQA1,0.057870764285326004,3.1986896991729736
14,C9orf117,0.04904361814260483,1.7270207405090332
15,CARD16,0.04453335329890251,-12.17812442779541
16,MGC34034,0.053640201687812805,2.3067855834960938
17,GJA1,0.04814959317445755,-10.337311744689941
18,IFIT1,0.13177447021007538,-10.929424285888672
19,HLA-DRA,0.07164237648248672,-7.26623010635376
20,S100A8,0.06275910139083862,-8.166275024414062
21,COL1A1,0.06772959232330322,-12.197311401367188
22,SPARC,0.04503244161605835,-12.65988540649414
23,LRRC25,0.04509114846587181,4.491519451141357
24,EIF1AY,0.09134379029273987,-5.585666656494141
25,COL3A1,0.07158318907022476,-6.6752495765686035
26,SEPP1,0.04364374279975891,-13.26490592956543
27,CTGF,0.05593634024262428,-6.3235907554626465
28,HLA-DPA1,0.05455562472343445,-7.994241714477539
29,CCL5,0.05320137366652489,-3.21014142036438
30,MGP,0.06071537360548973,-7.454636573791504
31,HLA-DQA1 /// HLA-DQA2,0.05915525555610657,10.949434280395508
32,MAL2,0.07512704282999039,1.5002673864364624
33,EPCAM,0.06254999339580536,-7.947063446044922
34,PTX3,0.07250022888183594,-4.949344158172607
35,COL6A3,0.06009698286652565,-10.332082748413086
36,HLA-DQB1,0.08685044199228287,9.95773696899414
37,ANK3,0.0758807584643364,-9.776144027709961
38,SERPINA1,0.060751453042030334,2.2527685165405273
39,IGJ,0.06040184944868088,13.231466293334961
40,EFEMP1,0.07856684178113937,-13.431446075439453
41,PLAC8,0.06915173679590225,-10.168523788452148
42,COL1A2,0.05421391502022743,-12.504890441894531
43,TSPAN8,0.05937846750020981,2.7661099433898926
44,CXCL1,0.05002510920166969,-9.655384063720703
45,DSP,0.05425264686346054,-11.916215896606445
46,ALDH1A1,0.054737530648708344,-9.489383697509766
47,AGR2,0.060630809515714645,2.999610424041748
48,CYTL1,0.05909978225827217,13.830302238464355
49,CD24,0.04959222674369812,-12.17961597442627
50,CCL2,0.10060983896255493,-6.828421592712402
51,NNMT,0.05000530183315277,-8.561300277709961
52,TGFBI,0.042511578649282455,-11.437406539916992
53,S100A9,0.04822717234492302,-7.278802871704102
54,UGT2B17,0.05697478726506233,10.462911605834961
55,DKK1,0.05979727953672409,-10.088926315307617
56,HBA1 /// HBA2,0.05813223868608475,-11.402599334716797
57,IGFBP3,0.05948451906442642,-15.406116485595703
58,CTHRC1,0.09070046246051788,-7.068812370300293
59,S100P,0.06249164044857025,-4.222431182861328
60,KRT18,0.057555191218853,-12.34913158416748
61,MAGEA6,0.056749336421489716,3.3057947158813477
62,CXCL13,0.04732799902558327,8.707695007324219
63,CSTA,0.05591442808508873,-12.844030380249023
64,IGHG1 /// IGHG2 /// IGHM /// IGHV4-31,0.0811287984251976,8.453757286071777
65,C16orf54,0.08454056084156036,10.996931076049805
66,GREM1,0.062064092606306076,5.156578063964844
67,IGL@,0.05531947314739227,-9.113174438476562
68,IGFBP7,0.057380981743335724,-13.451641082763672
69,LOC647979,0.05710681155323982,-11.186590194702148
70,C8orf4,0.053368713706731796,8.711553573608398
71,CD52,0.05465399846434593,-3.99150013923645
72,TIMP1,0.06510697305202484,-14.776261329650879
73,TFPI2,0.09957459568977356,-0.08200773596763611
74,MAGEA3,0.07268720120191574,6.563237190246582
75,SPARCL1,0.06619085371494293,1.9694401025772095
76,CXCL14,0.054761651903390884,9.11797046661377
77,CLCN7,0.05237225443124771,-17.607311248779297
78,TM4SF1,0.05076548829674721,-13.19759750366211
79,CYR61,0.04835795611143112,-13.197932243347168
80,DCN,0.07548774778842926,-6.160910129547119
81,C15orf48,0.07101432234048843,2.1688573360443115
