,gene_names,weighted_max,weighted_sum
0,XIST,0.1544877588748932,8.020739555358887
1,HLA-DRB4 /// LOC100509582,0.067228764295578,8.068999290466309
2,CMPK2,0.07630329579114914,-2.9042844772338867
3,MMP1,0.10579817742109299,5.760321617126465
4,RPS4Y1,0.0685792937874794,-0.22038251161575317
5,IGHA1 /// IGHA2 /// LOC100126583,0.06309349834918976,5.88641357421875
6,IL8,0.06350298970937729,-11.886648178100586
7,EGFR,0.08550071716308594,-14.161405563354492
8,CHI3L1,0.07399579882621765,2.8356552124023438
9,CCL20,0.07082909345626831,10.149162292480469
10,KRT19,0.10133564472198486,-4.111541271209717
11,LYZ,0.06423413008451462,7.190234184265137
12,LUM,0.062043700367212296,5.191074371337891
13,HLA-DQA1,0.08690958470106125,11.914748191833496
14,C9orf117,0.09089545905590057,-16.195737838745117
15,CARD16,0.07821715623140335,-23.08306312561035
16,MGC34034,0.07212661951780319,-5.837193489074707
17,GJA1,0.0712900161743164,-8.182818412780762
18,IFIT1,0.08753210306167603,-7.756033897399902
19,HLA-DRA,0.06585922092199326,5.489409446716309
20,S100A8,0.07570351660251617,1.065049171447754
21,COL1A1,0.06492149084806442,-8.11750602722168
22,SPARC,0.0752023383975029,-10.02957820892334
23,LRRC25,0.08658086508512497,-3.007175922393799
24,EIF1AY,0.08743804693222046,8.207826614379883
25,COL3A1,0.09331031143665314,6.9901814460754395
26,SEPP1,0.07113013416528702,-6.610092639923096
27,CTGF,0.05601475015282631,-7.342930793762207
28,HLA-DPA1,0.0735425353050232,2.721895217895508
29,CCL5,0.0761602446436882,9.006095886230469
30,MGP,0.11509701609611511,10.853389739990234
31,HLA-DQA1 /// HLA-DQA2,0.0674988254904747,10.252422332763672
32,MAL2,0.11525347083806992,-7.943159580230713
33,EPCAM,0.07325492799282074,-8.932516098022461
34,PTX3,0.10085026919841766,3.844855785369873
35,COL6A3,0.07373667508363724,-1.996620535850525
36,HLA-DQB1,0.17144475877285004,16.15152359008789
37,ANK3,0.10508818179368973,-7.016255855560303
38,SERPINA1,0.05937424302101135,0.7959159016609192
39,IGJ,0.05450860783457756,11.245635986328125
40,EFEMP1,0.05413513630628586,-10.758363723754883
41,PLAC8,0.06130421906709671,-8.731947898864746
42,COL1A2,0.1234825998544693,1.772915005683899
43,TSPAN8,0.08068901300430298,9.235593795776367
44,CXCL1,0.08317534625530243,-3.12471866607666
45,DSP,0.09344983100891113,-8.778136253356934
46,ALDH1A1,0.10682961344718933,2.8881969451904297
47,AGR2,0.09703157842159271,-1.535842776298523
48,CYTL1,0.07396668195724487,12.158220291137695
49,CD24,0.06008249521255493,-12.632596969604492
50,CCL2,0.05975847318768501,6.7678961753845215
51,NNMT,0.06733126938343048,-12.165608406066895
52,TGFBI,0.05325790122151375,-10.880264282226562
53,S100A9,0.06358827650547028,2.2515220642089844
54,UGT2B17,0.08784157782793045,17.431692123413086
55,DKK1,0.07676417380571365,-7.0990190505981445
56,HBA1 /// HBA2,0.08865701407194138,1.163928747177124
57,IGFBP3,0.08114665001630783,-14.530052185058594
58,CTHRC1,0.1688881814479828,-6.17678689956665
59,S100P,0.0731746181845665,-11.749757766723633
60,KRT18,0.05606263130903244,-10.031806945800781
61,MAGEA6,0.0881689116358757,-5.755255699157715
62,CXCL13,0.06281889975070953,13.655141830444336
63,CSTA,0.05447312444448471,-5.731629848480225
64,IGHG1 /// IGHG2 /// IGHM /// IGHV4-31,0.05975176393985748,8.966294288635254
65,C16orf54,0.11167588084936142,13.680134773254395
66,GREM1,0.07762482762336731,7.250377178192139
67,IGL@,0.05719751864671707,6.846553802490234
68,IGFBP7,0.05088016390800476,-13.864770889282227
69,LOC647979,0.08009256422519684,-10.161733627319336
70,C8orf4,0.07369960844516754,11.747819900512695
71,CD52,0.054104823619127274,4.778206825256348
72,TIMP1,0.04959879815578461,-13.806269645690918
73,TFPI2,0.10745640099048615,10.21502685546875
74,MAGEA3,0.09605157375335693,-4.238707065582275
75,SPARCL1,0.10463306307792664,6.509073734283447
76,CXCL14,0.08667818456888199,13.390836715698242
77,CLCN7,0.06321927160024643,-29.430753707885742
78,TM4SF1,0.06687016785144806,-10.495027542114258
79,CYR61,0.05926726385951042,-11.382335662841797
80,DCN,0.07197432219982147,2.591123342514038
81,C15orf48,0.07852064818143845,6.496568202972412
82,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4,0.06284702569246292,-9.190319061279297
83,CDH2,0.07654889672994614,-3.85959792137146
84,S100A6,0.055200014263391495,-11.641206741333008
85,HLA-DRB1 /// HLA-DRB4 /// HLA-DRB5,0.05880266800522804,-11.007842063903809
86,IGFBP2,0.06602853536605835,-8.406264305114746
87,PPBP,0.06913981586694717,15.072297096252441
88,SLC40A1,0.08614187687635422,-8.056180953979492
89,PLS3,0.05802300572395325,-11.071403503417969
90,ID4,0.07342664897441864,4.0417680740356445
91,MGST1,0.07001020014286041,-11.539284706115723
92,CAV1,0.07366184890270233,-6.874782562255859
93,HLA-DRB1,0.060662250965833664,-10.774662971496582
94,LOC386597,0.08321467787027359,-19.74899673461914
95,TYROBP,0.07006048411130905,7.490173816680908
96,IGLC7 /// IGLV1-44,0.07573350518941879,9.216489791870117
97,CA2,0.06335113942623138,-9.5023193359375
98,FSTL1,0.07286422699689865,-11.36886978149414
99,COL12A1,0.0900268703699112,-7.424383163452148
100,GMFG,0.06299589574337006,7.863105297088623
101,AKR1B10,0.06698725372552872,-1.2832446098327637
102,SERPINB2,0.12793071568012238,4.332462787628174
103,IGLC7 /// IGLV1-44 /// LOC100290481,0.06178732588887215,-1.8003523349761963
104,CD69,0.07888122648000717,15.927730560302734
105,ITM2A,0.08715470135211945,14.772623062133789
106,HLA-DRB4,0.07705263048410416,13.213830947875977
107,COL4A1,0.08504315465688705,-8.579934120178223
108,COL4A2,0.09033045172691345,-7.857244491577148
109,CD14,0.05083802342414856,7.742673873901367
110,BCL2A1,0.06137009710073471,6.879473686218262
111,TNC,0.07201912254095078,-6.546195030212402
112,ANXA1,0.04705245420336723,-12.03849983215332
113,MYL9,0.06504739820957184,-2.718186378479004
114,LAPTM5,0.05057080090045929,-5.156388282775879
115,GIMAP6,0.06617671996355057,12.223810195922852
116,TPM2,0.04515622556209564,-9.405559539794922
117,EPB41L3,0.14435382187366486,7.520313739776611
118,C10orf116,0.0727219358086586,1.857120394706726
119,AKR1C3,0.07923410087823868,-8.048312187194824
120,AREG,0.07046670466661453,-2.252002000808716
121,LCP2,0.0679868534207344,9.17625904083252
122,PSPH,0.09926757216453552,-8.815512657165527
123,COL5A2,0.05514458194375038,-8.74925708770752
124,EVI2B,0.0597170889377594,2.9644784927368164
125,HCLS1,0.07881389558315277,2.162367343902588
126,FOS,0.07602488994598389,-11.452629089355469
127,MME,0.14081871509552002,7.07879114151001
128,MS4A7,0.06235772371292114,12.089441299438477
129,TOX3,0.06464501470327377,10.590875625610352
130,GNG11,0.06062421575188637,-4.726586818695068
131,ZIC2,0.10141601413488388,-2.878507614135742
132,SCNN1A,0.10877691954374313,-5.0998616218566895
