,0,1,2,3
110,GSM269527,1.0,-0.5404423475265503,1.1690824031829834
111,GSM269528,0.0,5.125758647918701,1.1769049167633057
112,GSM269529,0.0,5.534801959991455,1.307334542274475
113,GSM269530,0.0,8.74114990234375,0.8974857926368713
114,,0.0,5.310672283172607,0.7227124571800232
115,GSM269532,0.0,2.637895345687866,0.2897981107234955
116,GSM269936,0.0,7.17509651184082,1.291749119758606
117,GSM269937,0.0,6.288115501403809,-0.47544562816619873
118,GSM269938,0.0,2.1978163719177246,-1.2940666675567627
119,GSM269808,0.0,3.3344242572784424,1.4964871406555176
120,GSM269809,0.0,7.1134772300720215,1.1084190607070923
121,GSM269810,0.0,3.085306167602539,-0.4873688220977783
122,GSM269811,0.0,2.800367593765259,0.4401290714740753
123,GSM269834,0.0,6.847363471984863,1.4081584215164185
124,GSM269835,0.0,2.612643241882324,0.5218254327774048
125,GSM269932,0.0,2.6676065921783447,-0.24198323488235474
126,GSM269933,0.0,0.6985824108123779,0.37400007247924805
127,GSM269934,0.0,5.859676361083984,-0.2800878882408142
128,GSM270524,0.0,2.947418451309204,-0.7273339629173279
129,GSM270525,0.0,1.2461718320846558,-1.4913228750228882
130,GSM270526,0.0,2.3095829486846924,0.5707642436027527
131,GSM270527,0.0,2.0625081062316895,0.2981969118118286
132,GSM270528,0.0,4.7004923820495605,0.5455384850502014
133,GSM270529,0.0,1.3209657669067383,-0.6315847635269165
134,GSM270808,0.0,7.3063178062438965,1.7020673751831055
135,GSM270809,0.0,4.645780563354492,-0.7827528715133667
136,GSM270810,0.0,3.2320640087127686,-0.002669192850589752
137,GSM270781,0.0,3.1146225929260254,-0.1486443281173706
138,GSM270782,0.0,4.0631794929504395,-0.5352632999420166
139,GSM270783,0.0,7.04476261138916,1.1244975328445435
140,GSM270784,0.0,4.08097505569458,0.6298871636390686
141,GSM270785,0.0,4.867850303649902,0.6115331649780273
142,,0.0,4.587625026702881,0.764711320400238
143,GSM270835,0.0,3.9853765964508057,-0.44924020767211914
144,GSM270836,0.0,2.7262494564056396,0.4234992563724518
145,GSM270837,0.0,2.2565462589263916,0.9514976143836975
146,GSM270838,0.0,3.530985116958618,1.040196180343628
147,GSM270839,0.0,4.238537788391113,0.5161964893341064
148,GSM270840,0.0,4.072793006896973,1.1272004842758179
149,GSM270841,1.0,-4.495156764984131,3.8663153648376465
150,GSM270842,1.0,-5.763392925262451,3.1333513259887695
151,GSM270843,1.0,-2.1781060695648193,2.2792859077453613
152,GSM270844,1.0,-3.874962329864502,4.8381667137146
153,GSM270815,1.0,-4.253969192504883,5.083315372467041
154,,1.0,-1.3357164859771729,1.7225301265716553
155,GSM270817,1.0,-2.7425484657287598,2.196394681930542
156,GSM270818,1.0,-2.4530129432678223,2.3346004486083984
157,GSM270819,1.0,-7.253854751586914,5.808271884918213
158,GSM270820,1.0,-3.937610387802124,2.6891884803771973
159,GSM270821,1.0,-2.0978190898895264,-0.6613525748252869
160,,1.0,-0.3848417401313782,0.2747906446456909
161,GSM270823,1.0,-1.3190796375274658,1.8189880847930908
162,GSM270824,1.0,-2.2445390224456787,2.264084577560425
163,GSM270825,0.0,1.920128345489502,0.7166355848312378
164,,0.0,4.464088439941406,1.4321768283843994
165,GSM270827,0.0,4.003337860107422,0.8409674167633057
166,GSM270828,0.0,5.7237043380737305,1.5033316612243652
167,,0.0,4.145474910736084,-1.0881094932556152
168,GSM270830,0.0,7.473373889923096,-2.272578716278076
169,GSM270831,0.0,5.2210469245910645,1.0540777444839478
170,,0.0,3.291497230529785,0.6589512825012207
171,,0.0,2.5191805362701416,-0.011883474886417389
172,GSM271334,0.0,3.1251766681671143,-0.24004730582237244
173,,0.0,3.390960931777954,0.36474472284317017
174,GSM271336,0.0,2.137702226638794,0.5145968794822693
175,,0.0,2.250211477279663,1.008792519569397
176,,0.0,0.8107555508613586,-0.0902552381157875
177,GSM271339,0.0,2.1046602725982666,0.050555936992168427
178,GSM271340,0.0,0.5159785747528076,-0.2237362265586853
179,,0.0,2.8465263843536377,0.0479402169585228
180,,1.0,0.007504291832447052,1.5605803728103638
181,GSM271848,0.0,1.3904273509979248,0.654531717300415
182,GSM271849,0.0,2.4741628170013428,0.6085942983627319
183,GSM271865,0.0,4.375104904174805,1.9307481050491333
184,GSM271866,1.0,-9.110740661621094,8.357763290405273
185,GSM271867,1.0,-8.165990829467773,4.7304368019104
186,GSM271868,1.0,-7.42106819152832,6.524662971496582
187,GSM272418,1.0,-4.869576930999756,4.511289596557617
188,GSM272419,1.0,-2.749725818634033,2.73337721824646
189,GSM272770,1.0,-3.6665139198303223,6.037820339202881
190,GSM272771,1.0,-7.6531453132629395,6.302978038787842
191,GSM272772,1.0,-5.119194984436035,5.502740859985352
192,GSM272754,1.0,-2.6162009239196777,2.684621810913086
193,GSM272755,0.0,7.056036949157715,1.5083640813827515
194,GSM272756,0.0,7.201859474182129,1.4889442920684814
195,GSM272757,0.0,2.6955363750457764,-1.321204662322998
196,GSM272758,1.0,-3.7366831302642822,5.450615406036377
197,,1.0,-5.900442600250244,2.606685161590576
198,GSM272760,1.0,-0.18439489603042603,0.7473053932189941
199,,1.0,-8.146697998046875,7.364471912384033
200,GSM272762,1.0,-10.10045337677002,1.6099457740783691
201,GSM272763,1.0,-9.075549125671387,5.28622579574585
202,GSM272764,1.0,-0.8516463041305542,1.7012689113616943
203,GSM272765,0.0,10.795086860656738,3.6572678089141846
204,GSM272766,0.0,7.350400447845459,0.6772019863128662
205,GSM272767,0.0,7.717947006225586,2.372893810272217
206,GSM272768,0.0,6.036287784576416,1.7553945779800415
207,GSM272769,0.0,0.09473920613527298,0.08783482760190964
208,GSM272914,0.0,9.56006908416748,1.8496177196502686
209,,0.0,1.9615061283111572,1.133081316947937
210,GSM272916,0.0,6.3720316886901855,0.8300977349281311
211,,0.0,8.304704666137695,2.13171124458313
212,GSM272918,0.0,9.205252647399902,1.8117690086364746
213,GSM272919,0.0,5.286195755004883,1.3619918823242188
214,GSM272920,0.0,7.728226661682129,1.4385405778884888
215,GSM272921,1.0,-1.5546612739562988,2.1688666343688965
216,,1.0,-0.4023168981075287,0.9121822714805603
217,GSM273007,0.0,1.16736900806427,0.05985809862613678
218,,0.0,1.6778380870819092,0.5877136588096619
219,GSM273009,0.0,0.7488526105880737,0.13382665812969208
220,GSM273012,1.0,-0.08668800443410873,0.518489420413971
221,GSM273014,0.0,3.252156972885132,1.3977854251861572
222,GSM273221,0.0,0.87352055311203,0.24925681948661804
223,,1.0,-2.4250404834747314,4.487123966217041
224,GSM273228,1.0,-2.410022020339966,2.6335175037384033
225,GSM273229,1.0,-5.3155059814453125,6.190446853637695
226,,1.0,-2.2318968772888184,3.049342155456543
227,,1.0,-4.561689376831055,3.2674407958984375
228,GSM273232,1.0,-1.4236271381378174,1.606208086013794
229,GSM273233,0.0,1.487596035003662,-1.8131558895111084
230,GSM273234,0.0,3.827230453491211,-1.1822009086608887
231,GSM273235,0.0,6.583021640777588,0.7678331136703491
232,GSM273236,0.0,4.456990718841553,0.8929368257522583
233,GSM273269,0.0,4.99714994430542,2.317563772201538
234,,0.0,8.693723678588867,-0.4669949412345886
235,GSM273515,0.0,2.6504220962524414,0.6011514067649841
236,GSM273516,0.0,3.275102376937866,0.9077130556106567
237,GSM274607,0.0,2.7776217460632324,0.9106369614601135
238,GSM274608,0.0,2.114267110824585,0.4716566801071167
239,GSM274609,0.0,3.9595422744750977,0.7987640500068665
240,GSM274610,0.0,5.455114841461182,1.153303861618042
241,GSM272100,0.0,3.1243557929992676,-0.1280893087387085
242,GSM275309,0.0,7.394660472869873,2.0586965084075928
243,GSM275311,0.0,6.970179557800293,2.2170400619506836
244,GSM275312,0.0,3.6994662284851074,-0.31283801794052124
245,,0.0,3.2625269889831543,-0.14553984999656677
246,GSM275314,0.0,3.9220402240753174,0.47488680481910706
247,,0.0,4.149773597717285,0.225144624710083
248,GSM275418,0.0,3.4175620079040527,1.2755264043807983
249,GSM275419,0.0,4.124171257019043,0.4327651262283325
250,GSM275420,0.0,3.7612321376800537,0.5867798328399658
251,GSM275676,0.0,3.546696186065674,-0.14431887865066528
252,,0.0,6.828396320343018,1.2146235704421997
253,GSM275678,0.0,0.8907519578933716,-0.504959762096405
254,GSM275679,0.0,2.9220821857452393,1.2124252319335938
255,GSM275680,0.0,0.9028445482254028,0.07646011561155319
256,GSM275681,0.0,2.6199326515197754,-0.17995113134384155
257,,0.0,2.1936545372009277,0.3295856714248657
258,GSM275683,1.0,-1.0001397132873535,1.1579575538635254
259,GSM275684,1.0,-3.241563558578491,4.3347039222717285
260,,1.0,-0.7357155084609985,1.0498850345611572
261,,1.0,-1.7737014293670654,1.8770164251327515
262,GSM275687,1.0,0.1788046807050705,0.2442609965801239
263,GSM275688,1.0,-1.2167454957962036,1.48671555519104
264,GSM275689,1.0,-2.5153517723083496,4.073451995849609
265,,0.0,2.1923837661743164,0.5149375796318054
266,GSM277265,1.0,-1.7108031511306763,1.4226810932159424
267,GSM277266,1.0,-1.1718482971191406,1.2488033771514893
268,GSM277267,1.0,-5.695916175842285,2.657823324203491
269,,1.0,-1.2476632595062256,1.1385657787322998
270,GSM277269,1.0,-1.1410226821899414,1.4326642751693726
271,GSM277270,1.0,-1.2240365743637085,2.02435564994812
272,GSM277271,1.0,-1.9011521339416504,1.8993637561798096
273,GSM277272,1.0,-3.0082690715789795,2.4742398262023926
274,GSM277273,0.0,1.0122209787368774,0.38471612334251404
275,GSM304352,1.0,0.40965035557746887,0.9169626235961914
276,,1.0,-2.8592662811279297,2.489511489868164
277,GSM277428,1.0,-3.336960792541504,0.7878578901290894
278,,1.0,-2.499436855316162,2.949676990509033
279,GSM277430,0.0,3.6990418434143066,0.7112836837768555
280,GSM277636,0.0,3.7275683879852295,1.3333979845046997
281,GSM277637,0.0,3.1417572498321533,0.2785636782646179
282,,0.0,3.599567413330078,1.391972303390503
283,GSM277639,0.0,4.207375526428223,1.6742093563079834
284,GSM277640,0.0,2.5974373817443848,0.7640799283981323
285,GSM277641,0.0,8.642220497131348,3.912266969680786
286,GSM277642,0.0,1.7256567478179932,0.5075812935829163
287,GSM277800,0.0,0.7787573933601379,0.24531805515289307
288,,0.0,1.200682282447815,0.5494252443313599
289,,0.0,1.8703845739364624,0.9059464335441589
290,,0.0,2.1399357318878174,0.6339808702468872
291,,0.0,2.0795295238494873,0.4601433277130127
292,GSM277805,1.0,-0.624326229095459,0.8028432726860046
293,,0.0,0.2070184201002121,0.1440432369709015
294,GSM277807,1.0,0.7739994525909424,0.7952844500541687
295,GSM277808,0.0,5.401878833770752,1.3345279693603516
296,,0.0,5.167450904846191,1.0724858045578003
297,GSM277810,0.0,4.431004524230957,1.5082309246063232
298,GSM277811,0.0,7.7392191886901855,0.9673212766647339
299,GSM277812,0.0,2.8570969104766846,-1.145045518875122
300,GSM279060,0.0,3.6445839405059814,1.1021122932434082
301,GSM279061,0.0,2.7024190425872803,-1.2300031185150146
302,GSM279062,0.0,2.825901746749878,-0.08231043070554733
303,GSM279063,0.0,4.952054977416992,1.6987476348876953
304,,0.0,4.495636463165283,-1.3969557285308838
305,GSM279065,0.0,3.916565418243408,0.3874337077140808
306,,0.0,1.6077007055282593,0.2104303538799286
307,GSM279142,0.0,8.04673957824707,1.6493098735809326
308,GSM279143,0.0,3.1349852085113525,0.8795063495635986
309,,0.0,2.3389930725097656,0.4254692792892456
310,GSM279141,0.0,0.09473920613527298,0.08783482760190964
311,GSM279145,0.0,0.09473920613527298,0.08783482760190964
312,GSM279572,0.0,0.09473920613527298,0.08783482760190964
313,GSM279573,0.0,37.345611572265625,-7.794131755828857
314,,0.0,46.83034133911133,-26.91365623474121
315,GSM279575,0.0,0.09473920613527298,0.08783482760190964
316,GSM279576,0.0,1.296067476272583,0.3163193464279175
317,,0.0,0.09473920613527298,0.08783482760190964
318,GSM279578,0.0,29.718812942504883,-3.7767181396484375
319,GSM279579,0.0,2.714207887649536,-4.054998397827148
320,GSM279580,0.0,3.5725724697113037,-0.25654274225234985
321,GSM279581,0.0,4.2020111083984375,0.3314627408981323
322,GSM279582,0.0,2.84092378616333,1.2021021842956543
323,GSM279583,0.0,4.354005813598633,0.9715529084205627
324,,0.0,1.4907970428466797,0.572006344795227
325,GSM279585,0.0,4.614926815032959,0.28477993607521057
326,GSM279586,1.0,-1.8935487270355225,2.1461169719696045
327,GSM279587,1.0,-1.235373854637146,1.795871376991272
328,GSM279588,0.0,3.821197748184204,1.0549333095550537
329,GSM280213,0.0,2.9686551094055176,0.7812093496322632
330,GSM280217,0.0,3.4839043617248535,-1.0972013473510742
331,GSM280220,0.0,5.117298126220703,-3.149097442626953
332,GSM280223,0.0,5.415831565856934,1.4463120698928833
333,GSM280224,0.0,1.282392978668213,0.3101084232330322
334,GSM279179,0.0,4.422832489013672,1.1853392124176025
335,GSM279182,0.0,1.9964630603790283,-1.5776058435440063
336,GSM279184,0.0,8.389748573303223,1.7252271175384521
337,GSM279187,0.0,4.091853141784668,1.7702919244766235
338,,0.0,4.469478130340576,1.3788520097732544
339,GSM280298,0.0,4.377416610717773,1.9856187105178833
340,GSM280360,0.0,6.187836170196533,1.4350990056991577
341,GSM280361,0.0,2.407522678375244,-2.0595295429229736
342,GSM280362,0.0,7.692022323608398,0.9309548139572144
343,GSM280363,0.0,7.505672454833984,1.873031497001648
344,GSM280367,0.0,9.256028175354004,1.4173147678375244
345,GSM280368,1.0,-1.056467056274414,0.9850637912750244
346,GSM280369,1.0,-1.4113566875457764,0.7778514623641968
347,GSM280370,1.0,-1.2140671014785767,1.0107170343399048
348,GSM280371,1.0,-2.918553113937378,2.2825801372528076
349,GSM280372,1.0,-1.3998448848724365,1.3124685287475586
350,GSM280373,1.0,0.2662186026573181,0.42532649636268616
351,GSM280374,1.0,0.18894249200820923,1.612239122390747
352,GSM280375,1.0,-0.07994700223207474,0.8756130933761597
353,GSM280376,1.0,-0.9929323196411133,1.0062735080718994
354,GSM280377,0.0,0.3746059834957123,0.22657519578933716
355,GSM280378,1.0,-2.6083836555480957,1.95889413356781
356,GSM281311,1.0,-0.19100871682167053,3.273709297180176
357,GSM281312,0.0,2.82425856590271,1.3135344982147217
358,GSM281314,0.0,5.136149883270264,0.650793194770813
359,GSM281315,0.0,7.867956638336182,2.1886379718780518
360,GSM281316,0.0,9.001553535461426,1.5074647665023804
361,GSM281775,0.0,2.0793468952178955,0.14765772223472595
362,,0.0,6.233392238616943,1.1785403490066528
363,GSM281777,0.0,10.280746459960938,2.988665819168091
364,,0.0,3.649519205093384,0.6949074864387512
365,GSM282582,1.0,-5.212916374206543,6.6632399559021
366,,1.0,-5.280643939971924,4.206299781799316
367,GSM282584,1.0,-3.834458589553833,2.935516834259033
368,GSM282585,1.0,-3.86130952835083,3.651125907897949
369,GSM282586,1.0,-4.166970729827881,4.426773548126221
370,GSM282587,1.0,-7.180270671844482,4.8671159744262695
371,GSM282588,1.0,-13.89522647857666,13.861357688903809
372,GSM282589,1.0,-4.330251216888428,3.5070748329162598
373,GSM282590,1.0,-4.494578838348389,1.068376898765564
374,GSM282591,1.0,-4.3205766677856445,4.988764762878418
375,,1.0,0.07967867702245712,0.09167885780334473
376,GSM283064,1.0,-8.028763771057129,11.261842727661133
377,GSM283065,1.0,-0.6573628783226013,0.6264532208442688
378,GSM283066,1.0,-5.105803966522217,4.785085201263428
379,GSM283067,0.0,6.803308010101318,1.2446279525756836
380,GSM283068,0.0,3.6122756004333496,0.8462601900100708
381,GSM283069,0.0,8.636743545532227,0.49945783615112305
382,GSM283070,0.0,8.309833526611328,0.4939613938331604
383,GSM283071,0.0,5.98127555847168,0.08670999854803085
384,GSM283072,0.0,5.753729343414307,0.9771004915237427
385,GSM283073,0.0,8.352530479431152,2.0178704261779785
386,GSM283074,0.0,6.656985282897949,0.42717158794403076
387,GSM283075,0.0,5.39655065536499,1.3042203187942505
388,GSM283076,1.0,-3.1767735481262207,2.8680150508880615
389,GSM283077,1.0,-16.249162673950195,18.249971389770508
390,GSM283078,1.0,-2.299708843231201,2.742619514465332
391,,1.0,-3.4293296337127686,4.54307222366333
392,GSM284858,1.0,-2.94067120552063,2.6306426525115967
393,GSM284859,0.0,6.069030284881592,2.306678533554077
394,GSM284860,0.0,2.9812777042388916,-2.40281343460083
395,GSM284861,0.0,8.069339752197266,1.7731688022613525
396,GSM284862,0.0,1.3071701526641846,0.06039538234472275
397,GSM284863,0.0,4.436731815338135,1.8916664123535156
398,GSM284864,0.0,2.8304362297058105,0.8316512703895569
399,GSM284865,0.0,4.988750457763672,1.1152182817459106
400,GSM284866,0.0,6.330421447753906,0.985883355140686
401,GSM286015,0.0,4.5143513679504395,0.8220575451850891
402,GSM286017,0.0,1.4092069864273071,-0.85606449842453
403,GSM286086,1.0,-2.5614962577819824,1.2774930000305176
404,GSM286087,1.0,-1.3083136081695557,1.160247802734375
405,GSM286088,1.0,-0.6787621974945068,1.1365330219268799
406,GSM286089,1.0,-10.308918952941895,9.711104393005371
407,,1.0,-2.1926538944244385,4.287232875823975
408,GSM286091,1.0,-5.894052982330322,5.587315559387207
409,GSM286134,1.0,-3.284330129623413,3.144829034805298
410,GSM286135,0.0,3.82108473777771,1.742329716682434
411,,0.0,6.361774921417236,1.601921796798706
412,GSM282008,0.0,6.00969123840332,1.8283557891845703
413,GSM282009,0.0,3.3958804607391357,0.20386433601379395
414,GSM282010,0.0,4.44012451171875,-0.6349164247512817
415,GSM282011,0.0,8.46731948852539,0.6664229035377502
416,GSM282012,0.0,5.185812950134277,-0.5524134635925293
417,GSM282013,0.0,6.659964561462402,2.4898924827575684
418,GSM282014,0.0,5.332309722900391,0.09101163595914841
419,GSM282015,0.0,8.314667701721191,1.5320587158203125
420,GSM282016,0.0,2.57718825340271,0.22426840662956238
421,GSM282017,0.0,3.670672655105591,-1.1198198795318604
422,GSM282018,0.0,3.0233969688415527,0.6079564094543457
423,GSM282019,0.0,5.009310245513916,0.6599292755126953
424,GSM287216,1.0,-3.404235363006592,2.71028733253479
425,GSM287217,1.0,-4.982378959655762,3.918790340423584
426,GSM287218,0.0,0.6369717717170715,0.3096209466457367
427,GSM287219,1.0,-0.7796369791030884,1.4057033061981201
428,,1.0,0.4895380735397339,0.7837381362915039
429,GSM287222,1.0,0.0452936515212059,1.1927247047424316
430,,1.0,-2.1061201095581055,1.4091845750808716
431,GSM287847,0.0,0.638039231300354,0.31580469012260437
432,GSM287848,1.0,-5.766711235046387,6.725596904754639
433,GSM287849,0.0,0.6757826209068298,0.5317713618278503
434,GSM287850,1.0,-2.5696611404418945,1.5223422050476074
435,GSM287851,1.0,-1.314887523651123,2.193675994873047
436,GSM287862,1.0,-0.10406900197267532,0.5861998796463013
437,GSM287863,1.0,-2.778935194015503,2.305537462234497
438,GSM287864,1.0,-0.857805609703064,0.8575408458709717
439,GSM287865,1.0,-5.617053508758545,6.647406101226807
440,GSM287905,1.0,-7.027382850646973,6.402245044708252
441,,1.0,-5.46235990524292,5.949405670166016
442,,1.0,-9.235031127929688,7.723865985870361
443,GSM287909,1.0,-2.2916882038116455,3.322826623916626
444,GSM287910,1.0,-2.4424760341644287,1.6312448978424072
445,GSM288223,1.0,-1.5526810884475708,1.8720216751098633
446,GSM288224,1.0,-0.9104487895965576,2.129761219024658
447,GSM288225,1.0,-0.0330478772521019,0.5838562250137329
448,GSM288226,0.0,1.1587008237838745,0.32925236225128174
449,GSM288227,1.0,-0.3591495156288147,1.5745797157287598
450,GSM288228,1.0,-0.39844563603401184,0.4630242884159088
451,GSM288229,1.0,-1.280156135559082,1.412020206451416
452,GSM288230,1.0,-2.2230918407440186,2.211992025375366
453,,1.0,-2.132605791091919,2.427166700363159
454,GSM288294,1.0,0.5273086428642273,0.6273993253707886
455,GSM288295,1.0,-0.8001241683959961,2.554103374481201
456,GSM288296,0.0,5.578433036804199,0.7365249991416931
457,GSM288297,0.0,0.34367868304252625,-0.728823184967041
458,,0.0,3.392610788345337,0.4599480628967285
459,,0.0,1.2312363386154175,-0.922317385673523
460,GSM288300,0.0,2.7787067890167236,-0.22604399919509888
461,,0.0,4.387732982635498,1.3669474124908447
462,,0.0,3.920653820037842,1.1862821578979492
463,GSM288303,0.0,-0.042390353977680206,-1.3456307649612427
464,GSM288304,0.0,1.968797206878662,0.0060796067118644714
465,GSM288305,0.0,3.167771816253662,0.7765918970108032
466,,0.0,2.6653058528900146,-0.09961090236902237
467,GSM288307,0.0,4.89203405380249,2.2914252281188965
468,,0.0,3.419829845428467,0.45318883657455444
469,GSM288309,0.0,5.7125325202941895,2.156959056854248
470,GSM288310,0.0,2.7679600715637207,0.7028481960296631
471,GSM288311,1.0,0.16523435711860657,0.8993000984191895
472,GSM288312,0.0,3.7885468006134033,0.07323549687862396
473,GSM288313,0.0,3.296881914138794,0.7178773283958435
474,GSM257664,0.0,1.5021389722824097,0.6488072872161865
475,GSM257665,0.0,4.370185375213623,1.5872710943222046
476,GSM257666,0.0,2.159433603286743,-0.4314948320388794
477,GSM257667,0.0,2.6801083087921143,0.7556627988815308
478,GSM257668,0.0,2.486861228942871,-0.6047623157501221
479,,0.0,2.87048077583313,-0.3359437882900238
480,GSM257670,0.0,3.5303397178649902,0.12183018773794174
481,GSM257671,0.0,2.0010337829589844,0.3817232549190521
482,GSM257672,1.0,-4.833739757537842,5.172535419464111
483,GSM257673,1.0,-1.5365217924118042,0.5511726140975952
484,GSM288491,1.0,-7.866469860076904,5.888535022735596
485,GSM288497,1.0,-4.119112968444824,2.8185224533081055
