,0,1,2,3
0,GSM253210,0,0.8104910254478455,0.677688717842102
1,GSM253216,0,0.8104910254478455,0.677688717842102
2,GSM256746,0,0.8104910254478455,0.677688717842102
3,GSM256747,0,0.8104910254478455,0.677688717842102
4,GSM256748,0,0.8104910254478455,0.677688717842102
5,GSM256749,0,0.8104910254478455,0.677688717842102
6,GSM256750,0,0.8104910254478455,0.677688717842102
7,GSM257187,0,0.8104910254478455,0.677688717842102
8,GSM257248,0,0.8104910254478455,0.677688717842102
9,GSM257249,0,0.8104910254478455,0.677688717842102
10,GSM257525,0,0.8104910254478455,0.677688717842102
11,GSM257526,0,0.8104910254478455,0.677688717842102
12,GSM257527,0,0.8104910254478455,0.677688717842102
13,GSM257660,0,0.8104910254478455,0.677688717842102
14,GSM257471,0,0.8104910254478455,0.677688717842102
15,GSM257472,0,0.8104910254478455,0.677688717842102
16,GSM259831,0,0.8104910254478455,0.677688717842102
17,GSM259832,0,0.8104910254478455,0.677688717842102
18,GSM259833,0,0.8104910254478455,0.677688717842102
19,GSM259834,0,0.8104910254478455,0.677688717842102
20,GSM259836,0,0.8104910254478455,0.677688717842102
21,GSM260250,0,0.8104910254478455,0.677688717842102
22,GSM260251,0,0.8104910254478455,0.677688717842102
23,GSM260253,0,0.8104910254478455,0.677688717842102
24,GSM260255,0,0.8104910254478455,0.677688717842102
25,GSM260256,0,0.8104910254478455,0.677688717842102
26,GSM260257,0,0.8104910254478455,0.677688717842102
27,GSM260249,0,0.8104910254478455,0.677688717842102
28,GSM260533,0,0.8104910254478455,0.677688717842102
29,GSM260534,0,0.8104910254478455,0.677688717842102
30,GSM260536,0,0.8104910254478455,0.677688717842102
31,GSM263933,0,0.8104910254478455,0.677688717842102
32,GSM263934,0,0.8104910254478455,0.677688717842102
33,GSM263935,0,0.8104910254478455,0.677688717842102
34,GSM263936,0,0.8104910254478455,0.677688717842102
35,GSM265494,0,0.8104910254478455,0.677688717842102
36,GSM265496,0,0.8104910254478455,0.677688717842102
37,GSM265497,0,0.8104910254478455,0.677688717842102
38,GSM265499,0,0.8104910254478455,0.677688717842102
39,GSM264755,0,0.8104910254478455,0.677688717842102
40,GSM264757,0,0.8104910254478455,0.677688717842102
41,GSM265052,0,0.8104910254478455,0.677688717842102
42,GSM265053,0,0.8104910254478455,0.677688717842102
43,GSM265054,0,0.8104910254478455,0.677688717842102
44,GSM265055,0,0.8104910254478455,0.677688717842102
45,GSM265056,0,0.8104910254478455,0.677688717842102
46,GSM265057,0,0.8104910254478455,0.677688717842102
47,GSM265058,0,0.8104910254478455,0.677688717842102
48,GSM265510,0,0.8104910254478455,0.677688717842102
49,GSM265817,0,0.8104910254478455,0.677688717842102
50,GSM265818,0,0.8104910254478455,0.677688717842102
51,GSM265819,0,0.8104910254478455,0.677688717842102
52,GSM266839,0,0.8104910254478455,0.677688717842102
53,GSM266841,0,0.8104910254478455,0.677688717842102
54,GSM266843,0,0.8104910254478455,0.677688717842102
55,GSM266845,0,0.8104910254478455,0.677688717842102
56,GSM266849,0,0.8104910254478455,0.677688717842102
57,GSM266852,0,0.8104910254478455,0.677688717842102
58,GSM297599,0,0.8104910254478455,0.677688717842102
59,GSM297601,0,0.8104910254478455,0.677688717842102
60,GSM297603,0,0.8104910254478455,0.677688717842102
61,GSM297604,0,0.8104910254478455,0.677688717842102
62,GSM266912,0,0.8104910254478455,0.677688717842102
63,GSM266913,0,0.8104910254478455,0.677688717842102
64,GSM266914,0,0.8104910254478455,0.677688717842102
65,GSM266915,0,0.8104910254478455,0.677688717842102
66,GSM266916,0,0.8104910254478455,0.677688717842102
67,GSM266917,0,0.8104910254478455,0.677688717842102
68,GSM266918,0,0.8104910254478455,0.677688717842102
69,GSM266919,0,0.8104910254478455,0.677688717842102
70,GSM266920,0,0.8104910254478455,0.677688717842102
71,GSM266921,0,0.8104910254478455,0.677688717842102
72,GSM266922,0,0.8104910254478455,0.677688717842102
73,GSM266923,0,0.8104910254478455,0.677688717842102
74,GSM267005,0,0.8104910254478455,0.677688717842102
75,GSM267006,0,0.8104910254478455,0.677688717842102
76,GSM267008,0,0.8104910254478455,0.677688717842102
77,GSM267009,0,0.8104910254478455,0.677688717842102
78,GSM267010,0,0.8104910254478455,0.677688717842102
79,GSM267011,0,0.8104910254478455,0.677688717842102
80,GSM267012,0,0.8104910254478455,0.677688717842102
81,GSM267013,0,0.8104910254478455,0.677688717842102
82,GSM267077,0,0.8104910254478455,0.677688717842102
83,GSM267078,0,0.8104910254478455,0.677688717842102
84,GSM267079,0,0.8104910254478455,0.677688717842102
85,GSM267080,0,0.8104910254478455,0.677688717842102
86,GSM267081,0,0.8104910254478455,0.677688717842102
87,GSM267083,0,0.8104910254478455,0.677688717842102
88,GSM267084,0,0.8104910254478455,0.677688717842102
89,GSM269528,0,0.8104910254478455,0.677688717842102
90,GSM269529,0,0.8104910254478455,0.677688717842102
91,GSM269530,0,0.8104910254478455,0.677688717842102
92,GSM269531,0,0.8104910254478455,0.677688717842102
93,GSM269532,0,0.8104910254478455,0.677688717842102
94,GSM269937,0,0.8104910254478455,0.677688717842102
95,GSM269938,0,0.8104910254478455,0.677688717842102
96,GSM269808,0,0.8104910254478455,0.677688717842102
97,GSM269809,0,0.8104910254478455,0.677688717842102
98,GSM269811,0,0.8104910254478455,0.677688717842102
99,GSM269834,0,0.8104910254478455,0.677688717842102
100,GSM269835,0,0.8104910254478455,0.677688717842102
101,GSM269932,0,0.8104910254478455,0.677688717842102
102,GSM269933,0,0.8104910254478455,0.677688717842102
103,GSM270524,0,0.8104910254478455,0.677688717842102
104,GSM270526,0,0.8104910254478455,0.677688717842102
105,GSM270528,0,0.8104910254478455,0.677688717842102
106,GSM270529,0,0.8104910254478455,0.677688717842102
107,GSM270808,0,0.8104910254478455,0.677688717842102
108,GSM270809,0,0.8104910254478455,0.677688717842102
109,GSM270781,0,0.8104910254478455,0.677688717842102
110,GSM270782,0,0.8104910254478455,0.677688717842102
111,GSM270783,0,0.8104910254478455,0.677688717842102
112,GSM270785,0,0.8104910254478455,0.677688717842102
113,GSM270834,0,0.8104910254478455,0.677688717842102
114,GSM270835,0,0.8104910254478455,0.677688717842102
115,GSM270836,0,0.8104910254478455,0.677688717842102
116,GSM270837,0,0.8104910254478455,0.677688717842102
117,GSM270838,0,0.8104910254478455,0.677688717842102
118,GSM270841,0,0.8104910254478455,0.677688717842102
119,GSM270842,0,0.8104910254478455,0.677688717842102
120,GSM270815,0,0.8104910254478455,0.677688717842102
